id,commentCount,dislikeCount,hiddenSubscriberCount,likeCount,subscriberCount,videoCount,viewCount
UCyWVVqexhk1nn8MWqmJFtfw,34,,false,,12516,1117,1915497
UCqr93r8sTI9fizPF-oqxXeA,2,,false,,2724,685,565405
UCoy68kW3yVZx0VkVg0Ztghw,0,,true,,0,476,117140614
UCrW7gvd8dIoKTOEkjsIgC2w,0,,false,,3996,37,303372
NSlHCueR6HA,68,3,,108,,,1230
UC9d4A3z4LU8B67F3KJczLdQ,0,,false,,1742,17,53805
UCWSN_GiMCBuu3U49gFjlDRg,0,,false,,585,2,4971
UCiAtitsTTq_4xxWO9iw8bxA,302,,false,,694908,130,137042755
UC8LrorU8Z3QSU3bttRx0DiA,1,,false,,1252,27,70557
UC_39VhpzPZyOVrXUeWv04Zg,16189,,false,,213649,19505,271760915
UCqiraBMK5Jvc3eB-2sXnA0Q,26,,false,,25263,61,3831032
UCLqgYDb9zvhOHp0kpSPHAWA,48,,false,,12790,27,517659
,,,,,,,
,,,,,,,
,,,,,,,
UCxiiYMLshTMMD_bVS3ilEOQ,0,,false,,623,378,158811
UCu9MYfF0vosVcK38oNnnJxw,0,,false,,1325615,357,721443372
UC4K3Nsw_35pfUE6uPOpOn_A,0,,false,,630,37,76762
UCs4q4a64vi4ZDqnenixcbzQ,3603,,false,,74840,12,20898408
UCSxeuJlAPjH7JW9X6LfvHlw,0,,false,,28240,11,4658961
UCgNhsWFmDjFFBbJqwBwrB0A,0,,false,,10818,35,2075979
,,,,,,,
UCEVMdY8aX_9gEQtXdThXrEA,0,,false,,162487,220,29104418
UCKAqou7V9FAWXpZd9xtOg3Q,149,,false,,11347902,511,13156392099
UCh78aw3gh2683F8ZTQxoaOQ,0,,false,,63470,158,3357809
UCahqHsTaADV8MMmj2D5i1Vw,435,,false,,152746,656,25609314
UCVEqRdzI22BuX6zdUiNP1-w,7,,false,,2390,116,364833
UCX1bZjsIZnmb-8t0uKoiJ9A,22,,false,,4473,87,3969158
UCWcv0IKKy80pBdVE_LA4cTA,1,,false,,779,95,156542
UCYMTxZkacR_aS2vmNYbq39g,45,,false,,845,50,449037
UCaDFEed7JBxC2lnP5I2AktQ,466,,false,,568277,688,194978172
,,,,,,,
UCo0LVAoq-v44oStngiVkQjg,4,,false,,340863,251,63369619
,,,,,,,
RpneyyEIDCU,0,0,,5,,,1015
,,,,,,,
UCrGqPr6ObijsLCHuhyjGLig,4,,false,,653,88,2780018
UCPyggNAnsPork5inQupthOg,0,,false,,15502,1202,3538990
UCauMEcJkA76YRJiWlEqYRNA,98,,false,,12198,457,13036919
0IrNEHf5-Hc,60,5,,216,,,4121
Xs5WStXKHTw,0,0,,15,,,425
EPaNLNCdV-w,2,1,,7,,,128
UCuwwilGCxEM6S3j1uaIZXfg,1,,false,,23913,1247,4554991
UCLnukWO8JgEOgPS7KPbByxA,0,,false,,3677,19,1154554
,,,,,,,
Tt1IK0DZeIc,12,2,,54,,,1421
UCASProbcMsuJzDL8iZLae4Q,3,,false,,130285,2656,20615484
UCZUH9BJdcF49BYUR_2_Y6KA,0,,false,,43775,17,32630287
UCR8R946RU17GjX9qHLKaDSw,5,,false,,104325,337,53018224
UC-iH9Gp5ifh5AmMVexMP69g,2,,false,,119,24,2392
czqnLypnUN0,4,1,,44,,,2551
UCXQbu0HOw7PNCH-71pPDxDw,7,,false,,895,0,0
WCP83F8W2HQ,0,0,,2,,,54
RVbZaQeCAvg,1,2,,5,,,436
fpz6drC3LJY,24,1,,37,,,127
,,,,,,,
0pf3oY_FB48,27,1,,21,,,1086
,,,,,,,
UC4L3hVDUFKtsMsk0bap7jwg,8943,,false,,807876,1155,140184822
UCvtuzp-_UmqMOhz5hPYhZBA,234,,false,,259437,203,34682149
UCV0uupMZLuM5rVYdDYXKxlA,57,,false,,6003,152,449651
UC6liW85mfbfqUvct0Pvv1Gg,43,,false,,8584,52,1623301
ncuEHzgn_io,32,1,,190,,,966
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
xuw8rRfAVao,0,0,,1,,,46
,,,,,,,
,,,,,,,
,,,,,,,
UCo3cevtOQY-qfuIpFNSRnUg,121,,false,,676321,277,64853827
UC_sQPYMYrY9uAarK-QTVwiQ,0,,false,,18715,84,6182003
,,,,,,,
UC2IDkGu61j_mwNJOc54Sb5w,0,,false,,1382509,162,101526735
UCW3iVpk5l1EuJc8p2EIAFRQ,112,,false,,1252457,297,207260253
UCGqoErxmuL9_sMU7WOwhrrA,0,,false,,81244,99,7195978
UCqKLvklKV-5R62_GmIj5DAQ,0,,false,,966519,170,49427871
,,,,,,,
hS-UO84b6aY,7,3,,20,,,208
,,,,,,,
,,,,,,,
,,,,,,,
2t6b1J1LiNA,304,98,,1823,,,20761
,,,,,,,
,,,,,,,
xaoQzmVeuzQ,16,4,,34,,,1768
,,,,,,,
XqG9MOxq_ag,2,0,,6,,,105
UCFYi16wV28Und7bgSqLlT8g,6,,false,,1541,243,266890
UCxpFs6FzKundMzuin_cQhVQ,11,,false,,1952,321,1020593
,,,,,,,
,,,,,,,
UCvvRoTz94B_zjDn3tcTGeFQ,538,,false,,388788,786,71222786
UCVEaAWKfv7fE1c-ZuBs7TKQ,119,,false,,446397,7350,283437532
UCYft6UW3F76XZ0O6mDw-Q-g,66,,false,,685167,277,236748991
UCdNO3SSyxVGqW-xKmIVv9pQ,0,,false,,162090,1541,152501925
UCsv5Rytct54UTBdSKw2Nh4Q,804,,false,,126215,345,32739066
UCFJHT457UhTM9dlWf6dUIDA,633,,false,,2694,67,1772231
UCYgYCmohoeV1-RzOEOVVKnA,0,,false,,2020,536,1162822
UCzvuS1RB8j_1IbMgcfj6zug,0,,true,,0,45,82336
,,,,,,,
09zF8yRjIUI,24,4,,24,,,761
UCytZlLB3uBn2XFfXlN25zPg,378,,false,,2785037,774,425522572
UCT-LpxQVr4JlrC_mYwJGJ3Q,1113,,false,,965921,2123,731820023
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
-v-i9fwDPs8,3,1,,4,,,1007
,,,,,,,
Aav208n8VX4,8,0,,30,,,306
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
uA3kupA_Itw,7,2,,42,,,5503
UCipCv1wH5u29ewO1urTBUlg,6,,false,,250,36,82880
eqEGKxB8Eyw,2099,2580,,47175,,,9965976
,,,,,,,
UCzMsLW5yn8iB9BVyAx0u8Ug,0,,false,,301,49,140327
,,,,,,,
,,,,,,,
UCRWFn_ZeASHr2mKYnWrjOKw,0,,false,,20,0,0
UCTs-d2DgyuJVRICivxe2Ktg,2258,,false,,406863,2083,95773635
UCMCzhwI0Rt8p11VGILZ_pUA,297,,false,,2581,271,133261
,,,,,,,
UC4simUfklnTFPS-FrbTnZPg,8,,false,,39511,15990,22503891
UCg6Lri9Yvul9sTEis7GwL-g,17,,false,,18781,644,4359103
UChBK47VTqDRN0yXjxVTwLBg,5,,false,,25275,1989,30333765
UC9tiDteTgrjEWBcpUdzRTdA,0,,false,,42,9,6464
,,,,,,,
cDEbjvv0NPU,0,0,,0,,,16
,,,,,,,
UCnSs16U4HB7Tlkk6Boauz1g,405,,false,,18534,12,100920
,,,,,,,
,,,,,,,
ea9SfNHz8Ic,74,20,,152,,,3694
UCX1gYg0ojKUVo0mXitBQRYA,1,,false,,6141,88,284789
UClDFyunx_AJOzKr7fsuGSJw,0,,false,,38196,0,0
UCql3DA-awFkR0-IFrPtq1xA,5,,false,,783,85,100171
UCETrQkmVMmAuvp0qH3TV4yA,157,,false,,62375,263,16048812
UCGHpC1CZSveWTv_4CSQ12OQ,31,,false,,6290,17,112789
UCRG8XLscVPNNJRT6gCedLcQ,0,,false,,1062,76,340242
JxZp6smqIT8,0,1,,7,,,1328
XCW0DvVNgiM,25,,,,,,3056
UC0l2lKqiR0whpEezK713P1Q,0,,false,,71693,42,8296080
,,,,,,,
t8LlQZXuQLk,272,55,,2210,,,39868
kPMwJCkZyVU,86,18,,586,,,19326
jed1WAFMS0I,1,0,,0,,,75
cxn6QLz235g,146,36,,868,,,22792
UCB6IU2PB_quAXiNtrUHDHWw,0,,false,,72063,199,13274725
UC0aR8kiTCbeKZ6ZUlPieYVA,0,,false,,2395,81,506034
UCLt-ZOjf2lL_isJxpOJmnCg,34,,false,,2575,77,49423
2Bf3sDC6MWs,23,1,,40,,,606
UCYZKQeeNg-ZAeLYvrD_wPRQ,4,,false,,12096,257,1307288
UCuf5XsjvLduPMyPnw6WQ8Uw,0,,false,,10365,55,302337
UCNo5XtuaFJ-U4GTthn54pag,34,,false,,35626,293,43723100
UCCFdbbmIFxKUoOMnEuj9eqA,230,,false,,2635,0,0
,,,,,,,
UCnxMAxk48nYK4J-QeMrpU-A,35,,false,,221123,263,37088642
UCsMeMKjPWetMqoZRbF4W8pA,1833,,false,,310177,500,117682233
,,,,,,,
UCmHgIZ-XtMGmOviisq5XdOA,1,,false,,124,13,10529
UCJw0_47_-sbFyyj7xrQZA8g,0,,false,,5717,0,0
uic3-OR7bpg,130,3,,108,,,908
,,,,,,,
,,,,,,,
,,,,,,,
vajnB-vZGC4,0,44,,69,,,82076
,,,,,,,
TNYHRhXY86w,834,143,,3562,,,71532
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
zvP16WEQoFk,7,27,,122,,,56188
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
UCdhT8QeAe2dYGFlEvj1acAw,0,,false,,224,138,31328
,,,,,,,
,,,,,,,
,,,,,,,
xXn0dRQaSqQ,0,17,,37,,,29531
r3Lhx7r8mpw,2,2,,31,,,1502
afBznrflzCU,64,5,,88,,,1848
MpR-tVzWU-I,5,2,,12,,,1663
7MPfG7wyflw,1901,5528,,5379,,,329314
na_xnMryHMQ,18,3,,249,,,4413
-G4yFgNRMzU,118,20,,252,,,19219
NHJu1DzKWwI,11,2,,62,,,1086
,,,,,,,
7VnGksTZe38,0,2,,122,,,4923
,,,,,,,
,,,,,,,
Bd-GU8aRqs0,158,37,,3739,,,63029
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
f22KbI_t9AQ,18,6,,152,,,1356
ASftkbPVrfQ,37,187,,353,,,89127
,,,,,,,
,,,,,,,
zcFZBBAWqWk,9,0,,47,,,2455
,,,,,,,
gf6v2olWOp0,2,0,,2,,,158
,,,,,,,
6g3eypbDnTY,62,9,,564,,,27922
p5zkekhpd1I,0,0,,0,,,389
cz2DDFWa3aQ,4,0,,2,,,31
-obqx0efayo,4311,979,,23649,,,936212
,,,,,,,
,,,,,,,
,,,,,,,
_v7Sxvfm0jk,503,286,,16825,,,389290
hS0MHlYHCMo,,3,,159,,,2379
2BrZDLnCsiY,19,0,,25,,,173
,,,,,,,
58zj88wg67c,298,180,,3533,,,437855
A9OXiUwQKls,9,38,,90,,,14467
,,,,,,,
,,,,,,,
wDIwpLcAOuQ,5,9,,314,,,3316
ukwsj3gzyo4,104,22,,552,,,13218
NhDTSkQkl40,142,4,,346,,,5276
m63DIt5jnKE,53,1,,51,,,581
pdg_D5n8oT8,9,2,,32,,,3616
niHJjke_ZJQ,0,,,,,,308
,,,,,,,
,,,,,,,
UCO2F8YKi2iEaTK_6m5qUjYA,15,,false,,12417,21,1570233
GHNZacV020E,0,3,,8,,,6951
2M-2KQu2hMc,76,5,,356,,,4208
pB7WVUKtq6U,1,6,,36,,,1529
UCK7tptUDHh-RYDsdxO1-5QQ,361,,false,,534663,25194,336414827
UC-sOGfnDGOm2O8XEvcG_DSg,2,,false,,3135,102,59709
,,,,,,,
,,,,,,,
rvCMA526oqA,56,13,,131,,,8225
,,,,,,,
UCN4KWTJ-2NPRHVtaWMAgxFw,0,,false,,2487,21,36441
,,,,,,,
AwCLrVDmDrs,33,5,,47,,,1064
FjMNLKN2yXM,0,0,,5,,,465
6_d6gQUsrHc,37,12,,364,,,62756
MfFgODbzXkM,29,16,,120,,,1474
UCGcF9v2vXt2UthxMf4fdzeA,28,,false,,280,778,495976
UCSJV5gLr4OclLIxD6Z9XwBA,0,,false,,17151,26,431847
60Qhs7djl_Q,154,4,,491,,,6985
gERpmM31Vfg,26,5,,63,,,1732
UChTB9KBIF8PvUQGBfQoW71w,1215,,false,,782347,611,81164129
UCj56GATzRKv5aiyqq5pI2FA,8,,false,,30030,12,42332376
,,,,,,,
UCWfYWamXNg23cWC2ynyYLnw,312,,false,,26172,96,6565826
UCKLksUCR3W46I6CWjTBFvdw,14,,false,,523737,102,22000281
UClv5pGCLyNq7LzfN4cxV88A,0,,false,,220441,761,52845291
,,,,,,,
,,,,,,,
ESaNO9aO7bk,155,16,,1230,,,22243
5L_R8fz5vNs,2,1,,71,,,3399
UC4Apd1uiOZ368g9YEN4A1RQ,0,,false,,79422,215,4760344
UCD-cyDCJUs80NGUCYTCVPDA,0,,false,,71311,149,7724978
3H0vVEl1rNk,58,4,,119,,,949
DWNfpTVx-ug,0,0,,0,,,14
,,,,,,,
,,,,,,,
VWe73uhP2Eg,30,17,,72,,,7215
GwEd1uHYeSU,44,7,,299,,,61193
UCgee1itFuXHInc5XfWWu2Qg,1989,,false,,19497,1512,5658220
UC07oXsvCv-VIj_WZmP87WAQ,274,,false,,42882,70,4389057
UC9rnW51_1rToSwuQAAGpoig,0,,false,,14257,5,67501
UCJXxQczCrcMKyBpLmWudgQg,19,,false,,4127,1729,5555948
,,,,,,,
ZGHFyFdm6ac,6,2,,37,,,493
UCjd10nkXjCwFCeahq4uPanQ,0,,false,,2034,19,142251
L1z2QfIFAlw,266,19,,340,,,26248
h_8cOWzoKV0,82,33,,470,,,30496
,,,,,,,
JWpp5iAhiU4,36,133,,300,,,25314
cClUZq5xKLg,26,3,,92,,,1578
,,,,,,,
u93pp2UTqWI,4,5,,49,,,1550
CJoQxrzIy_M,1,3,,4,,,1031
w51uKlr2gP4,0,0,,0,,,15
z4QT3ARWy_U,224,48,,1096,,,58467
PADYg9w8qc0,17,1,,166,,,1698
dPIBqF3fo9k,10,10,,287,,,23496
r8kSS9MbEdk,0,0,,1,,,29
UCU3xWtdTEApRw4OZnOjvjvA,0,,false,,10405,104,6736240
UC8NYzA6tFoP3fPchKCTlZ0A,1,,false,,833,3,1780
Xd_-WCWBG84,4,2,,114,,,8913
UCBfFsvzUjqfBF1hTFlBp1kA,102,,false,,3650,232,3188047
z-WDjdXdwlw,4,0,,38,,,900
Kj39JCpax-k,10,1,,24,,,7476
,,,,,,,
xICKa21lldo,405,95,,7503,,,125737
q0SPPWIGJT4,391,56,,5904,,,41212
praOGemNdeY,1,6,,61,,,12588
9a2lAtbErKM,19,2,,264,,,4132
LzOnzRXulDs,6,0,,10,,,54
,,,,,,,
zzCihfLiq1k,1,1,,24,,,628
LHdUi0ybcfI,7,0,,2,,,31
nYKw-D1AA9w,0,,,,,,109
_8bOu81bkQg,0,15,,25,,,3622
MXAUyZa7t-4,296,28,,3026,,,26474
JP6yvXddFbU,97,8,,226,,,2330
gJe3XB8z-RI,22,1,,113,,,1705
QH0UotNB5uM,0,0,,6,,,393
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
6d6DHcBbdKo,3,0,,1,,,80
F1oplii_WkM,476,190,,3910,,,114194
9SGa9F1hKB4,2,0,,2,,,148
,,,,,,,
UXNZO-kLn7E,143,13,,248,,,8569
,,,,,,,
,,,,,,,
UCu-x3zDk9Otg5Gr1-9UW8cg,404,,false,,583453,2406,312839789
UC5FgW0aduvvFRB6Q86fAwqQ,323,,false,,1012,643,80708
UCC8awY21z2kJ0Kx9sJM0xQw,37,,false,,10177,308,2379894
UCYkzXOpJplsF6si0DmNns3g,38,,false,,10269,1056,2632209
,,,,,,,
9T1cigR18Ao,5,4,,32,,,664
hDA2p9V26nc,1,0,,10,,,325
,,,,,,,
UCOjCWE4L4aF-kL8L6_f6IAQ,22,,false,,20687,12,5153243
pfrOXr4Z9RU,192,6,,904,,,5698
UCnKWg-emYHxj7CmRnp5ZVNQ,1355,,false,,94731,6,1539807
UCgrAxcMiQMkEmzNVrBo0pKQ,99,,false,,70293,121,5730293
UCmGLoCludYo5uAivmD9TFmA,0,,false,,205048,148,17373685
UCuMGqAx88qDCVLFVLy3zS-Q,33,,false,,11241,22,750761
NPwQRQ-4GjY,8,1,,9,,,45
UCPLyHIxXEDVCviwP6hF3Uiw,1083,,false,,26005,179,2420557
UCyfVAWnUObv3W7pAzrYzciw,0,,false,,102398,71,5532362
UC5EMNxkdK3Mk9ANGxFWdG7A,0,,false,,688,16,4038664
WD6RQzipM3A,9,30,,24,,,803
aM1fuztEyDI,36,4,,175,,,3379
,,,,,,,
lw55ZHTU1JQ,18,2,,22,,,555
afWpXvSRWjs,0,0,,6,,,274
,,,,,,,
UC_1UPoPlRzLrv_eYsEjv7WQ,1,,false,,11040,118,1136911
UCcuZL9kXVoXOgui1GHx1JCg,32,,false,,19997,12,2633431
UCadtap8RYMNy8w4K9lXhzpQ,476,,false,,2233558,4152,1518708449
,,,,,,,
,,,,,,,
UCAIp1bYkudU28js7ZEDsPjw,0,,false,,92093,699,108335284
,,,,,,,
AUqEOxUFSgY,940,566,,11879,,,127371
2uiTmWHLq0c,1944,145,,23815,,,153621
UC8UjlImzgVo1o6ziWxAre3Q,88,,false,,169244,167,141333736
,,,,,,,
XLTCN9kWmtk,10,2,,48,,,1312
,,,,,,,
,,,,,,,
QBcrHWPDFrk,54125,243,,25966,,,219124
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
rLsvqRorQSQ,6,10,,60,,,2757
aQMrhdzaguQ,1,0,,5,,,131
1Nkw1oVPRQY,12,6,,15,,,700
_dGTcmvbmAU,417,76,,1183,,,46134
,,,,,,,
c2hPyziHwig,0,2,,9,,,3580
I3RVflYAzX4,4,0,,5,,,30
I2txeH7lL68,2,3,,2,,,79
h3d6tVGEpbs,1,0,,2,,,27
UChNpE5uClpBCNSJYecqooAw,0,,false,,227191,443,98263868
yvE5vJ-dkAA,2,0,,3,,,130
,,,,,,,
-M65E0qeAQc,172,,,,,,67382
,,,,,,,
,,,,,,,
UClwRU9iNX7UbzyuVzvZTSkA,5,,false,,37510,471,11614563
,,,,,,,
grtH5nATjQA,27,21,,115,,,3494
3whzlAXVU1E,101,6,,86,,,4544
KFGrWR4B2Ns,3999,826,,46459,,,818576
,,,,,,,
aY5EvQMPxXE,4,0,,46,,,733
UCqow9MwWxJyKZfWbZ-JFI7Q,0,,false,,190418,752,133889141
UCd_XPMk4Nkuege9fAeQIC3Q,30,,false,,34550,1561,3309789
UCNHG07jATVCL5i2vjD4MUDA,0,,false,,14503,15,2425209
UCrLA_yHzJThYqG34bwSWGig,0,,false,,26752,97,637623
UCA4mVLpcnrwFoa9sPpRCcNQ,0,,false,,289611,52,12261159
UCu7qYCWymoN_td_gH8h3RDQ,0,,false,,65770,223,19561698
UCPwq3TBxgNcYzTRDW6OCQmg,0,,true,,0,1206,17337969
WUIQgQC4EkE,138,,,,,,10756
X3UCRYlGWkg,32,1,,122,,,3533
IB0i8ZJHeec,98,56,,1003,,,85674
UC2B_KfKivC1-DFWkrxBxuIQ,2,,false,,22011,44,708579
UCXStDiPA6jN4Fk4g6W8TsuA,5,,false,,632,38,110323
yqis-IsQdyw,12149,974,,55343,,,1395033
5kuL1tpGU4I,1,8,,98,,,8465
dENqLLONliQ,1,6,,1,,,1119
,,,,,,,
kN_paKZJz2U,3,1,,6,,,101
,,,,,,,
,,,,,,,
3gcTduVR8ks,0,0,,2,,,10
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
UC2GUcyD6KYjmU_ofQtPTSSA,0,,false,,3331,44,109660
UCq-x9PtE5uaqzfVoy1dA3OA,2,,false,,74089,262,9864067
UCaWBMeigMe6DgtpjsQT2lcw,1748,,false,,1814854,375,171785148
UCdnioRJZSXZoj5cl9Oys-nA,28,,false,,388947,334,33190182
taI8MGq1iGI,182,57,,480,,,14504
,,,,,,,
UCpVshhG6dk79CXG4fbl2v-w,16,,false,,37167,63,1453981
UCnu85OfBx-qjqcdfwriVzqw,64,,false,,30259,382,3686968
UC0BlO2ETeI5PATSNLFUmpYA,8,,false,,11217,71,257994
UCZfNqwKjbeGe3ZFwwcdmMfw,0,,false,,821,20,88330
FHZfdEOBAA0,102,28,,1946,,,33408
Q2I0ZAkmnQg,22,5,,725,,,27494
,,,,,,,
,,,,,,,
UCyR9ItUO6CNpKMkYx6tMX4w,0,,false,,44,14,413
XlQwno0MzQo,26,0,,75,,,1211
,,,,,,,
,,,,,,,
,,,,,,,
QsfddwR-FGs,777,306,,6469,,,97958
NsZSiLzG9mQ,0,0,,11,,,306
ViEEG63GNKU,0,2,,9,,,1108
lZkyzop3Xe0,555,12,,1260,,,48309
qwx17EozOxI,8,1,,34,,,314
lW2x7zeZmmg,186,14,,910,,,12176
tQtoX2RyWQY,60,49,,40,,,3874
u7uIWA_U_xY,65,24,,986,,,61870
RC1gDQKHfPE,4,0,,31,,,622
DRvueQpX_Xk,96,16,,201,,,7825
3zFHtiHsD1U,0,0,,2,,,107
mveFwFJVxHU,163,8,,488,,,69310
,,,,,,,
,,,,,,,
,,,,,,,
UCydYMBWbpGgt0RIfNVXGxCA,663,,false,,182747,677,15445219
UCG2JpNasy6zqbDr3FOUOgJQ,25,,false,,9394,108,361353
UCXPOAAerLDAqb5pbuVbTbsA,65,,false,,728841,316,54641118
UCJRFJl5UDs4Citzs-uRcrxQ,10,,false,,1467439,183,64213658
UCeIH2w0nMc0nSB6ZcQL6knQ,497,,false,,520529,400,28427738
UCMSd3KWWKUyOS0GsvIIgW7g,4,,false,,8279,28,668602
UCrg5QvIpq-LGVGK7pqbP5jg,663,,false,,50860,24,43115
UCQTjsKMhbY9LgEsn4X3LqaA,3061,,false,,212994,470,25134988
UCfB9Z5aAqe85oDCuQfxfwuA,0,,false,,112043,320,14059632
,,,,,,,
UCyGcJGJ_k7AUJGDfExB5MfQ,2957,,false,,414264,681,49598958
,,,,,,,
,,,,,,,
lJniXxSHd64,98,2,,473,,,8760
,,,,,,,
,,,,,,,
2K_7QXMnFEM,6,0,,20,,,157
UCfy-stvTIk5_Ddfsp1_qAPA,2988,,false,,29952,22,371019
UCuD0KSty_GVwNY0wEtz0BsA,430,,false,,12212,137,1003181
,,,,,,,
,,,,,,,
,,,,,,,
nDHJ1M6DXC4,2,3,,11,,,162
LQ5kL7PlwSc,1,4,,56,,,1028
_CVCaAGlIEo,7527,4173,,35667,,,3016561
,,,,,,,
UCGp4u0WHLsK8OAxnvwiTyhA,23,,false,,575336,82126,168561539
UCaJeMtB3YJFU-R20_NirbjA,2121,,false,,29923,1383,37412149
dauXwvkOKWU,3,17,,52,,,2566
,,,,,,,
,,,,,,,
,,,,,,,
XCGvau9kYTg,447,63,,4067,,,79067
Ao9OP1kE_3E,2309,186,,61118,,,906340
LQiJ0Z7MJoA,227,42,,1532,,,63849
UCYsu9KAfXX3UL027SJbm-8g,94,,false,,51868,258,13447837
UCvQLToEPgbV6-VB5_ViHT5Q,0,,false,,6245,0,0
UCzIZ8HrzDgc-pNQDUG6avBA,0,,false,,122862,112,6017295
,,,,,,,
EyYNMGUK8VY,4389,1237,,65109,,,2428852
WLTOYkZvUPw,12,1,,6,,,224
9bDoDPcYeTA,109,31,,1404,,,62306
UCIYKybs4Mj7ENCZtBcNqpXw,0,,false,,3132,48,385228
SWRthDwXGLY,159,21,,3737,,,58678
CbuaYcwXa9Q,205,45,,875,,,51987
,,,,,,,
,,,,,,,
UCODVduriY5BTQIfjfw1Mu1Q,0,,false,,69629,134,8956918
UCChxEfHCMHXJ-m3X88lTeLA,7,,false,,3983,16,80270
UCTsHurPXhcKX7cZ599HoXBg,3426,,false,,447665,167,22880774
UCNsf0GWYQ7O0wMgh3tsdCJg,0,,true,,0,159,1906811
UCYr9Y5QgSnp9tNyq6LsY8KA,692,,false,,10392,420,4291899
UCiY-91BJs013RA8DAKQcL0A,0,,false,,51,49,28811
UCzBmPliipCbFFxTiyNqasSQ,987,,false,,1820040,233,158288075
UC1zWeZiE6WSdWY0Um5yPG2Q,3,,false,,2034,244,430303
,,,,,,,
,,,,,,,
,,,,,,,
TFexQx-mfso,16,57,,207,,,49075
,,,,,,,
,,,,,,,
-Vc5RdXjlos,1205,352,,6527,,,105933
pmatsWZ0dAY,81,40,,1014,,,97891
UCB0ABGbdSggBXLF0UdN4d5A,5972,,false,,569487,214,284324098
,,,,,,,
Hr5_S3Vxs2E,1,0,,3,,,453
,,,,,,,
,,,,,,,
ovcL0sjlWnY,2,0,,0,,,10
UCPvljaGquvogIHVBvSuyLIQ,0,,false,,250224,74,6931041
,,,,,,,
UCbFH9_eIkYUy-neDpxIEXfA,0,,false,,2245,17,128943
UCJYiy9AkyAOf-e-D8rDhB3Q,0,,false,,7031,45,1623078
,,,,,,,
Xgl2R10yPeY,29,4,,182,,,1683
fDhswXFpUoc,19,18,,62,,,84373
zKoGntg5S_0,4,9,,76,,,28973
amrWakvYwSc,6,0,,94,,,1354
UCQpwDEZenMK6rzhLqCZXRhw,82,,false,,1014549,1018,202637280
UCyUAb0XT13u9LrQ9UzRg5FQ,6,,false,,161535,16,4990893
UCJqMK9lKI5KQWXHjZq8mfew,0,,false,,516979,131,84786799
UCNhPObtMBfW42x74X90E3uQ,0,,false,,94521,9,571247
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
GUWzCMD4fDg,191,10,,826,,,16809
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
6Lyc08gJGDs,28,3,,193,,,2088
,,,,,,,
,,,,,,,
,,,,,,,
DKrmvWHM3OE,65,19,,246,,,25066
6sgm5xzP5ak,171,89,,1495,,,16537
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
CEA8yUVHO5E,27,14,,236,,,15722
MHnysbNP5k8,4,0,,16,,,559
Pj_R4YgQmEw,2,5,,8,,,1017
h7rreVg9KMo,96,,,,,,25911
q0SVvVWC3MU,47,14,,152,,,8616
,,,,,,,
zl9tDE7DBmY,3,1,,15,,,351
UCCaJ-4eia53A8FcZD-KwaeA,24,,false,,342904,9329,276124152
t_3Fz5xxr1w,0,1,,1,,,187
UCnsa7fw1hZHP5qvf8zVGnvA,0,,false,,2408148,46,339778491
,,,,,,,
UCd2QBrKT_GzjlsMOX4lLHOQ,0,,false,,235289,1979,78925711
UCG36u-k09zdIPQh5EEdVgTA,237,,false,,443862,644,110949571
UCJ2yCFYUDiBJajga4tXRdNA,28,,false,,75037,190,5341081
UCyR3pFHGQZbHTXxsqLaC-oA,22,,false,,29860,951,9888652
holIt0TUUrs,506,104,,6132,,,75260
,,,,,,,
UCOCjoq4cms20Ik39r1aOqXA,18,,false,,94158,650,35825904
UCrkfdiZ4pF3f5waQaJtjXew,0,,false,,1451057,797,466844117
UC55IWqFLDH1Xp7iu1_xknRA,2466,,false,,6315606,13866,3967956352
UCAny6cN8uPejbVY5E1_xgIg,592,,false,,491861,63,52432456
UCirZPTc9IoKM_DsA9aKbc4g,0,,false,,152810,20287,64016190
UCW-7nV1aZu0PKqj4c8SGP4A,47,,false,,295910,7776,183015682
iGGrU_hc6E4,160,239,,954,,,984984
UCRsmSnyvGqUpXIbLB9ZpA7Q,0,,false,,1096,14,20034
UCiqOP0KrtWVMERzPCpr-nHg,38,,false,,15499,6,493013
UCdPambxHRj0kdFPNoJFM98A,204,,false,,1178107,1169,146590610
